url,date,publication,local_date
https://www.forbes.com/sites/ianpalmer/2026/01/04/what-to-know-about-us-prospects-in-venezuela-oilfields/,2026-01-05 04:59:07+00:00,forbes,2026-01-04 23:59:07-05:00
https://www.nytimes.com/athletic/6941122/2026/01/04/blackhawks-defy-expectations-bertuzzi-hat-trick/,2026-01-05 04:53:03+00:00,nytimes,2026-01-04 23:53:03-05:00
https://www.nytimes.com/athletic/6941206/2026/01/04/bucks-giannis-winning-streak-targets-kings/,2026-01-05 04:50:51+00:00,nytimes,2026-01-04 23:50:51-05:00
https://www.nytimes.com/athletic/6941023/2026/01/04/ravens-steelers-score-result-takeaways-afc-north-title/,2026-01-05 04:49:16+00:00,nytimes,2026-01-04 23:49:16-05:00
https://www.forbes.com/sites/marchershberg/2026/01/04/betty-boop-breaks-free-with-strings-attached/,2026-01-05 04:46:40+00:00,forbes,2026-01-04 23:46:40-05:00
https://www.nytimes.com/athletic/6938320/2026/01/04/nfl-draft-order-2026-round-1-raiders-jets-giants/,2026-01-05 04:45:48+00:00,nytimes,2026-01-04 23:45:48-05:00
https://www.bloomberg.com/news/articles/2026-01-05/bitcoin-btc-climbs-to-three-week-high-after-us-captures-maduro,2026-01-05 04:45:46.574000+00:00,bloomberg,2026-01-04 23:45:46.574000-05:00
https://www.nytimes.com/2026/01/04/us/politics/trump-cuba-greenland-colombia.html,2026-01-05 04:45:14+00:00,nytimes,2026-01-04 23:45:14-05:00
https://www.bloomberg.com/news/articles/2026-01-05/goldman-seeks-to-raise-500-million-for-japan-real-estate-fund,2026-01-05 04:44:32.092000+00:00,bloomberg,2026-01-04 23:44:32.092000-05:00
https://www.bloomberg.com/news/articles/2026-01-05/indian-bonds-fall-as-higher-state-debt-sale-adds-to-supply-woes,2026-01-05 04:41:39.025000+00:00,bloomberg,2026-01-04 23:41:39.025000-05:00
https://www.bloomberg.com/news/articles/2026-01-05/hedge-fund-tribeca-eyes-venezuela-gold-rush-after-127-gain,2026-01-05 04:36:13.247000+00:00,bloomberg,2026-01-04 23:36:13.247000-05:00
https://www.bloomberg.com/opinion/newsletters/2026-01-05/why-markets-can-sit-out-the-drama-in-venezuela,2026-01-05 04:24:57.568000+00:00,bloomberg,2026-01-04 23:24:57.568000-05:00
https://www.nytimes.com/athletic/6939191/2026/01/04/commanders-bobby-wagner-josh-johnson-von-miller/,2026-01-05 04:23:07+00:00,nytimes,2026-01-04 23:23:07-05:00
https://www.nytimes.com/athletic/6940995/2026/01/04/patriots-dolphins-mike-vrabel-drake-maye-playoffs/,2026-01-05 04:21:57+00:00,nytimes,2026-01-04 23:21:57-05:00
https://www.nytimes.com/athletic/6941210/2026/01/04/chargers-nfl-playoffs-patriots-wild-card/,2026-01-05 04:21:10+00:00,nytimes,2026-01-04 23:21:10-05:00
