url,date,publication,local_date
https://www.wsj.com/us-news/law/the-supreme-courts-temporary-rulings-are-having-long-term-effects-d5243e2c,2025-12-28 04:54:00+00:00,wsj,2025-12-27 23:54:00-05:00
https://www.nytimes.com/athletic/6922238/2025/12/27/ravens-packers-score-result-takeaways-nfl/,2025-12-28 04:48:11+00:00,nytimes,2025-12-27 23:48:11-05:00
https://www.nytimes.com/athletic/6920664/2025/12/27/world-juniors-canada-cole-hutson-injury-usa/,2025-12-28 04:21:04+00:00,nytimes,2025-12-27 23:21:04-05:00
https://www.forbes.com/sites/robreischel/2025/12/27/the-good-bad-and-ugly-from-the--green-bay-packers-loss-to-the-baltimore-ravens/,2025-12-28 04:04:23+00:00,forbes,2025-12-27 23:04:23-05:00
https://www.nytimes.com/athletic/6921939/2025/12/27/bears-clinch-nfc-north-nfl-playoff-picture/,2025-12-28 04:02:29+00:00,nytimes,2025-12-27 23:02:29-05:00
https://www.nytimes.com/athletic/6922240/2025/12/27/snoop-dogg-catch-jeff-monken-bowl-moments/,2025-12-28 03:59:52+00:00,nytimes,2025-12-27 22:59:52-05:00
https://www.nytimes.com/athletic/6922434/2025/12/27/giannis-antetokounmpo-return-bucks-bulls/,2025-12-28 03:56:14+00:00,nytimes,2025-12-27 22:56:14-05:00
https://www.nytimes.com/athletic/6922106/2025/12/27/wild-jets-mats-zuccarello-matt-boldy-comeback/,2025-12-28 03:42:57+00:00,nytimes,2025-12-27 22:42:57-05:00
https://www.forbes.com/sites/digital-assets/2025/12/27/bitcoin-at-87k-bear-market-or-buying-opportunity/,2025-12-28 03:28:30+00:00,forbes,2025-12-27 22:28:30-05:00
https://www.nytimes.com/athletic/6922365/2025/12/27/cooper-flagg-mavericks-comeback-kings-anthony-davis/,2025-12-28 03:13:27+00:00,nytimes,2025-12-27 22:13:27-05:00
https://www.forbes.com/sites/danafeldman/2025/12/27/10-new-netflix-original-series-you-dont-want-to-miss-in-2026/,2025-12-28 03:10:08+00:00,forbes,2025-12-27 22:10:08-05:00
https://www.forbes.com/sites/paultassi/2025/12/27/todays-nyt-strands-hints-spangram-answers-sunday-december-28-load-up-on-tissues/,2025-12-28 03:00:34+00:00,forbes,2025-12-27 22:00:34-05:00
https://www.nytimes.com/2025/12/27/opinion/the-year-in-lists.html,2025-12-28 03:00:10+00:00,nytimes,2025-12-27 22:00:10-05:00
https://www.nytimes.com/athletic/6922379/2025/12/27/how-to-watch-ole-miss-vs-no-2-georgia-cfp-quarterfinal-tv-channel-and-streaming-options-for-january-1/,2025-12-28 02:42:40+00:00,nytimes,2025-12-27 21:42:40-05:00
https://www.nytimes.com/athletic/6922278/2025/12/27/echl-phpa-strike-agreement/,2025-12-28 02:39:15+00:00,nytimes,2025-12-27 21:39:15-05:00
https://www.bloomberg.com/news/articles/2025-12-28/packer-family-office-ceo-sells-sydney-home-for-a-85-million-afr,2025-12-28 02:31:01.384000+00:00,bloomberg,2025-12-27 21:31:01.384000-05:00
https://www.forbes.com/sites/jayadkisson/2025/12/27/michigan-uniform-public-express-protection-act-signed-into-law/,2025-12-28 02:27:24+00:00,forbes,2025-12-27 21:27:24-05:00
https://www.wsj.com/politics/policy/ai-state-federal-data-center-energy-9753e3ce,2025-12-28 02:25:00+00:00,wsj,2025-12-27 21:25:00-05:00
https://www.nytimes.com/athletic/6922281/2025/12/27/jose-alvarado-mark-williams-ejected-pelicans-suns/,2025-12-28 02:24:44+00:00,nytimes,2025-12-27 21:24:44-05:00
https://www.nytimes.com/athletic/6922198/2025/12/27/pop-tarts-bowl-byu-georgia-tech-sprinkles/,2025-12-28 02:15:12+00:00,nytimes,2025-12-27 21:15:12-05:00
https://www.nytimes.com/athletic/6922200/2025/12/27/victor-wembanyama-returns-spurs-starting-lineup/,2025-12-28 01:45:21+00:00,nytimes,2025-12-27 20:45:21-05:00
https://www.nytimes.com/athletic/6921897/2025/12/27/texans-chargers-score-result-takeaways-nfl/,2025-12-28 01:11:44+00:00,nytimes,2025-12-27 20:11:44-05:00
https://www.nytimes.com/athletic/6922089/2025/12/27/tom-izzo-james-nnaji-shame-on-ncaa-coaches/,2025-12-28 01:01:42+00:00,nytimes,2025-12-27 20:01:42-05:00
https://www.nytimes.com/2025/12/27/us/telluride-colorado-ski-resort-union-strike.html,2025-12-28 00:58:11+00:00,nytimes,2025-12-27 19:58:11-05:00
https://www.nytimes.com/athletic/6922183/2025/12/27/colts-eliminated-nfl-playoff-contention/,2025-12-28 00:51:45+00:00,nytimes,2025-12-27 19:51:45-05:00
https://www.forbes.com/sites/zakdoffman/2025/12/27/new-google-photos-warning-issued-for-all-15-billion-users/,2025-12-28 00:44:58+00:00,forbes,2025-12-27 19:44:58-05:00
https://www.nytimes.com/athletic/6922149/2025/12/27/cole-hutson-injury-usa-world-juniors-switzerland/,2025-12-28 00:40:39+00:00,nytimes,2025-12-27 19:40:39-05:00
https://www.nytimes.com/athletic/6922012/2025/12/27/broncos-clinch-afc-west-title-chargers/,2025-12-28 00:36:31+00:00,nytimes,2025-12-27 19:36:31-05:00
https://www.forbes.com/sites/erikkain/2025/12/27/wordle-today-hints-answer-sunday-december-28/,2025-12-28 00:30:26+00:00,forbes,2025-12-27 19:30:26-05:00
https://www.forbes.com/sites/erikkain/2025/12/27/pips-clues-hints-answers-sunday-december-28/,2025-12-28 00:00:48+00:00,forbes,2025-12-27 19:00:48-05:00
https://www.forbes.com/sites/ewanspence/2025/12/27/apple-budget-macbook-12-inch-macos-google-one-microsoft-365-apple-icloud/,2025-12-27 23:57:10+00:00,forbes,2025-12-27 18:57:10-05:00
